Cod_setor,Cod_Grandes Regiões,Nome_Grande_Regiao,Cod_UF,Nome_da_UF,Cod_meso,Nome_da_meso,Cod_micro,Nome_da_micro,Cod_RM,Nome_da_RM,Cod_municipio,Nome_do_municipio,Cod_distrito,Nome_do_distrito,Cod_subdistrito,Nome_do_subdistrito,Cod_bairro,Nome_do_bairro,Situacao_setor,Tipo_setor,V001,V002,V003,V004,V005,V006,V007,V008,V009,V010,V011,V012,X34
260960005000439,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,1,144,477,3.31,2.52,473.19,114906.51,528.22,99081.17,299.57,104307.33,479.57,80556.69,NA
260960005000440,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600007,Alto da Nação,1,1,73,294,4.03,3.14,376.86,82757.54,519.08,39348.76,278.62,97757.67,502.77,63451.54,NA
260960005000441,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,1,35,107,3.06,1.53,1060.71,1331638.45,1427.88,1265780.35,674.51,791758.56,1143.24,806344.36,NA
260960005000442,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600030,Alto da Conquista,1,0,112,424,3.79,2.78,293.43,543479.26,657.28,987113.96,292.72,274916.83,624.34,379991.77,NA
260960005000443,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,1,66,238,3.61,1.93,767.39,1399356.06,904.43,1527592.98,544.08,1404142.69,835.56,1916478.84,NA
260960005000444,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600030,Alto da Conquista,1,1,384,1075,2.8,3.41,550.99,87748.37,627.83,51633.69,350.97,128419.16,614.2,62938.38,NA
260960005000445,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,1,77,273,3.55,2.15,214.26,66275.22,434.16,38082.08,236.51,78529.93,481.54,41564.05,NA
260960005000446,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,1,306,1075,3.51,3.07,632.16,1740937.65,716.44,1913313.73,392.33,725785.67,617.4,1003665.97,NA
260960005000447,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,1,259,892,3.44,3.09,517.54,65832.71,549.35,52346.45,298.17,91359.97,500.04,52185.42,NA
260960005000448,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,1,191,642,3.36,2.62,531.61,178279.76,695.46,118870.04,310.49,143088.04,627.81,89911.6,NA
260960005000449,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,1,140,486,3.47,3.24,472.6,222457.71,827.05,94554.33,303.33,179279.22,783.62,86186.12,NA
260960005000450,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,1,57,195,3.42,2.53,491.79,167936.81,584,145098.21,280.01,119454.41,507.31,100894.62,NA
260960005000451,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,1,82,271,3.3,2.71,345.74,65106.42,442.98,39948.49,252.63,64496.75,404.2,41738.53,NA
260960005000452,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,1,50,157,3.14,2.65,463.9,171004.34,504.24,165412.14,288.82,149237.6,459.98,159069.65,NA
260960005000453,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600001,Rio Doce,1,1,51,162,3.18,4.15,536.37,117905.08,569.9,105919.67,335.02,140055.39,519.47,121135.27,NA
260960005000454,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,1,159,546,3.43,4.65,854.5,2457641.23,1045.12,2809368.57,486.32,1220936.25,870.76,1853849.45,NA
260960005000455,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600002,Jardim Atlântico,1,1,113,406,3.59,2.87,412.16,131773.14,523.3,108888.26,312.77,165149.09,557.7,157839.82,NA
260960005000456,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,1,231,809,3.5,2.53,603.24,244850.62,693.28,218845.95,353.53,221817.22,619.35,223973.38,NA
260960005000457,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600020,Ouro Preto,1,1,67,248,3.7,2.55,482.48,243775.07,659.71,215829.21,288.01,148067.25,565.35,133721.65,NA
260960005000458,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600021,Jardim Brasil,1,1,395,1315,3.33,2.75,386.97,218683.42,587.89,214090.52,238.95,160129.77,564.56,194580.37,NA
260960005000459,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600014,Varadouro,1,1,62,209,3.37,2.24,363.98,186453.2,593.87,167184.87,277.54,140285.51,571.8,120529.09,NA
260960005000460,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600021,Jardim Brasil,1,1,128,422,3.3,3.2,616.37,317232.88,692.06,303687.44,340.03,199360.03,609.64,193037.39,NA
260960005000461,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600021,Jardim Brasil,1,1,166,576,3.47,3.97,389.34,73308.31,464.97,52231.65,236.61,72746.29,446.92,43293.58,NA
260960005000462,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600025,Caixa D'Água,1,1,88,277,3.15,2.73,562.45,246429.06,626.53,234202.15,312.38,172047.93,544.38,173539.67,NA
260960005000463,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600024,São Benedito,1,1,66,240,3.64,4.05,530.86,425497.47,625.66,442471.46,282.29,220560.18,499.43,282367.02,NA
260960005000464,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600024,São Benedito,1,1,19,68,3.58,2.48,708.89,351715.43,748.28,341201.62,373.82,219092.32,659.68,197421.13,NA
260960005000465,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600018,Peixinhos,1,1,212,654,3.08,3,494.3,192719.1,523.96,188722.9,292.56,140499.05,469.56,142395.61,NA
260960005000466,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600022,Aguazinha,1,0,241,834,3.46,2.62,510.21,210316.75,657.55,173976.91,327.65,174791.62,607.39,154061.87,NA
260960005000467,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600023,Sapucaia,1,1,171,549,3.21,3,255.81,60636.01,428.86,27111.17,203.58,58972.25,446.89,20531.09,NA
260960005000468,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600023,Sapucaia,1,1,163,627,3.85,3.66,560.5,220017.36,657.27,194211.74,292.78,198835.54,595.54,224238.75,NA
260960005000469,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600027,Passarinho,1,1,237,851,3.59,2.9,468.92,48979.6,542.12,16786.68,245.35,74747.44,510.08,20200.93,NA
260960005000470,2,Região Nordeste,26,Pernambuco,2605,Metropolitana de Recife,26017,Recife,11,RM Recife,2609600,OLINDA,260960005,OLINDA,26096000500,OLINDA,2609600004,Fragoso,1,1,96,348,3.63,3.48,479.46,150515.75,575.35,125130.31,259.06,117992.7,518.13,101643.86,NA
